[[1.0, -1.0, -1.0, 0.5379015207290649, 1.0, 0.7176526784896851, 1.0, 0.7873190641403198, 0.8405213952064514, 1.0, 1.0, -0.04810430854558945]]
[[1.0, -1.0, -1.0, 0.9279073476791382, 1.0, -0.3377112150192261, -1.0, 1.0, 0.11035299301147461, 0.46239998936653137, 0.5741366744041443, -0.2100864052772522]]
[[1.0, -0.4342460334300995, -1.0, 0.38313114643096924, 1.0, -0.11386124789714813, 0.1348106414079666, 1.0, 0.764992892742157, 0.49882209300994873, -0.12462075054645538, -0.25741276144981384]]
[[0.9077389240264893, -0.2759212553501129, -1.0, -0.28727251291275024, 1.0, -0.44690316915512085, -0.4159351587295532, 1.0, 0.856556236743927, 1.0, 0.2545860707759857, 0.018068917095661163]]
[[0.4834650158882141, -0.10345709323883057, -1.0, -0.1758974939584732, 1.0, -0.04814039170742035, 0.1386716663837433, 1.0, 0.3635813593864441, 1.0, 0.1245913952589035, 0.1978341042995453]]
[[0.18573817610740662, -0.6302831172943115, -1.0, -0.4780358672142029, 1.0, -0.4122042655944824, -0.5424405932426453, 1.0, 0.18752431869506836, 1.0, 0.1377740204334259, 0.2503148913383484]]
[[-0.4295186996459961, 0.388636976480484, -0.9157828688621521, -0.5735378265380859, 1.0, -0.2509123682975769, 0.7135282158851624, 1.0, -0.03244559466838837, 1.0, 0.2635347247123718, 0.2159753143787384]]
[[-1.0, 0.9383260011672974, 0.06907938420772552, -1.0, 1.0, 0.4463050365447998, -0.5568010210990906, 1.0, -0.6280878186225891, 0.9315040707588196, 0.642969012260437, -0.051422081887722015]]
[[-1.0, 1.0, 0.7170074582099915, -1.0, 0.2664932608604431, 0.4601423740386963, -0.21247531473636627, 0.8289141654968262, -1.0, 0.7827792167663574, 1.0, -0.04026781767606735]]
[[-1.0, 1.0, 1.0, -1.0, -0.8894176483154297, 0.7220202088356018, 0.6256416440010071, 0.3470529019832611, -0.6123393177986145, 0.5110790133476257, 1.0, -0.15321144461631775]]
[[0.17973729968070984, 1.0, 0.5516924858093262, -0.2772318422794342, -1.0, 0.24209816753864288, 1.0, -1.0, 0.523306667804718, 0.6145481467247009, 0.40609779953956604, 0.645289421081543]]
[[-0.8213256597518921, 1.0, 1.0, 0.2175048440694809, -1.0, 0.09848353266716003, 1.0, -1.0, 0.7257352471351624, 1.0, 1.0, 0.5261861085891724]]
[[-0.4651338458061218, 0.9707357883453369, 0.9013379812240601, 0.2909276783466339, -1.0, 0.6274978518486023, 1.0, -1.0, 0.780881941318512, 0.4498272240161896, 1.0, 0.3422858417034149]]
