timestamp,timestamp_ms,pos_fl_sh,pos_fr_sh,pos_bl_sh,pos_br_sh,pos_fl_th,pos_fr_th,pos_bl_th,pos_br_th,pos_fl_ca,pos_fr_ca,pos_bl_ca,pos_br_ca,cmd_pos_fl_sh,cmd_pos_fr_sh,cmd_pos_bl_sh,cmd_pos_br_sh,cmd_pos_fl_th,cmd_pos_fr_th,cmd_pos_bl_th,cmd_pos_br_th,cmd_pos_fl_ca,cmd_pos_fr_ca,cmd_pos_bl_ca,cmd_pos_br_ca,load_fl_sh,load_fr_sh,load_bl_sh,load_br_sh,load_fl_th,load_fr_th,load_bl_th,load_br_th,load_fl_ca,load_fr_ca,load_bl_ca,load_br_ca,curr_fl_sh,curr_fr_sh,curr_bl_sh,curr_br_sh,curr_fl_th,curr_fr_th,curr_bl_th,curr_br_th,curr_fl_ca,curr_fr_ca,curr_bl_ca,curr_br_ca,temp_fl_sh,temp_fr_sh,temp_bl_sh,temp_br_sh,temp_fl_th,temp_fr_th,temp_bl_th,temp_br_th,temp_fl_ca,temp_fr_ca,temp_bl_ca,temp_br_ca,bus_voltage_v,rpi_cpu_temp_c,rpi_cpu_percent,rpi_memory_percent,rpi_disk_percent,mode,cpg_phase,cmd_vx,cmd_vy,cmd_yaw
2026-01-03T19:04:41.682,3047903,0.0,0.0046,-0.0031,0.0,0.385,0.3942,0.3697,0.3881,-1.2671,-0.7563,-0.7762,-1.2717,0.004430914763361216,0.004430914763361216,-0.004430914763361216,-0.004430914763361216,0.364998996257782,0.42500096559524536,0.42500096559524536,0.364998996257782,-1.2402935028076172,-0.7734063863754272,-0.7734063863754272,-1.2402935028076172,20,-28,20,0,20,-56,176,32,0,-56,160,-40,1,1,1,0,2,2,35,1,0,4,34,2,30,28,30,31,28,29,28,29,29,29,28,30,12.1,45.2,0.0,11.8,47.0,CPG_ONLY,0.0764,0.3000,0.0000,0.0000
2026-01-03T19:04:41.882,3048103,0.0046,0.0107,-0.0077,-0.0061,0.3482,0.4234,0.4249,0.3497,-1.2042,-0.8145,-0.8115,-1.221,0.008593828417360783,0.008593828417360783,-0.008593828417360783,-0.008593828417360783,0.3368126153945923,0.45318740606307983,0.45318740606307983,0.3368126153945923,-1.124131679534912,-0.8895683288574219,-0.8895683288574219,-1.124131679534912,0,-32,20,0,0,-104,92,0,44,-24,-32,-156,0,2,1,0,0,12,11,0,1,2,0,23,30,29,30,31,28,29,28,29,29,29,28,30,12.1,45.2,0.0,11.8,47.0,CPG_ONLY,0.1765,0.3000,0.0000,0.0000
2026-01-03T19:04:42.082,3048303,0.0092,0.0123,-0.0123,-0.0092,0.3298,0.4372,0.4295,0.3283,-1.0769,-0.9449,-0.948,-1.0937,0.009466170333325863,0.009466170333325863,-0.009466170333325863,-0.009466170333325863,0.3309061527252197,0.4590938687324524,0.4590938687324524,0.3309061527252197,-0.9630635976791382,-1.0506364107131958,-1.0506364107131958,-0.9630635976791382,0,-32,-32,0,0,-112,160,0,68,24,0,-172,0,1,1,0,0,11,30,0,1,0,0,17,30,29,30,31,28,29,28,29,29,29,28,30,12.1,44.1,0.4,11.8,47.0,CPG_ONLY,0.2766,0.3000,0.0000,0.0000
2026-01-03T19:04:42.283,3048503,0.0138,0.0123,-0.0107,-0.0107,0.3344,0.4495,0.4433,0.3267,-0.9342,-1.0922,-1.0999,-0.9342,0.006713947281241417,0.006713947281241417,-0.006713947281241417,-0.006713947281241417,0.3495410084724426,0.4404590129852295,0.4404590129852295,0.3495410084724426,-0.8187607526779175,-1.194939136505127,-1.194939136505127,-0.8187607526779175,40,-36,-20,24,20,0,40,-68,148,80,-44,-160,3,1,0,1,1,0,2,6,13,1,0,17,30,29,30,31,28,29,28,29,29,29,28,30,12.1,44.1,0.4,11.8,47.0,CPG_ONLY,0.3767,0.3000,0.0000,0.0000
2026-01-03T19:04:42.483,3048703,-0.0015,0.0061,-0.0061,-0.0138,0.3405,0.428,0.4249,0.3221,-0.8007,-1.2287,-1.2333,-0.8222,0.0013910488924011588,0.0013910488924011588,-0.0013910488924011588,-0.0013910488924011588,0.38558143377304077,0.40441858768463135,0.40441858768463135,0.38558143377304077,-0.7464772462844849,-1.2672227621078491,-1.2672227621078491,-0.7464772462844849,-36,-28,-24,64,152,48,-28,-248,124,48,-20,-252,2,1,0,4,24,1,0,72,8,0,1,66,30,29,30,31,28,29,28,29,29,29,28,30,12.0,44.1,0.4,11.8,47.0,CPG_ONLY,0.4769,0.3000,0.0000,0.0000
2026-01-03T19:04:42.683,3048903,0.0092,0.0,0.0,-0.0107,0.3896,0.385,0.3866,0.3789,-0.7593,-1.264,-1.2732,-0.767,-0.004464190918952227,-0.004464190918952227,0.004464190918952227,0.004464190918952227,0.42522627115249634,0.364773690700531,0.364773690700531,0.42522627115249634,-0.7738832235336304,-1.239816665649414,-1.239816665649414,-0.7738832235336304,76,-20,24,72,88,24,-32,-144,72,0,56,-108,4,1,1,5,5,0,0,16,6,0,4,11,30,28,30,31,28,29,28,29,30,29,28,30,12.0,44.65,0.4,11.8,47.0,CPG_ONLY,0.5770,0.3000,0.0000,0.0000
2026-01-03T19:04:42.883,3049103,0.0061,-0.0031,0.0015,0.0,0.4157,0.3513,0.3405,0.4249,-0.813,-1.2057,-1.2257,-0.813,-0.008610500954091549,-0.008610500954091549,0.008610500954091549,0.008610500954091549,0.45330023765563965,0.3366997241973877,0.3366997241973877,0.45330023765563965,-0.8904907703399658,-1.1232092380523682,-1.1232092380523682,-0.8904907703399658,72,-32,-32,40,148,36,48,-104,-28,-60,176,28,5,2,2,3,25,1,2,10,0,2,28,0,30,29,30,31,29,29,28,31,29,29,29,30,12.1,44.65,0.4,11.8,47.0,CPG_ONLY,0.6771,0.3000,0.0000,0.0000
2026-01-03T19:04:43.084,3049303,-0.0031,-0.0061,0.0015,0.0,0.4326,0.3313,0.3267,0.431,-0.9465,-1.0769,-1.0953,-0.948,-0.009459862485527992,-0.009459862485527992,0.009459862485527992,0.009459862485527992,0.45905113220214844,0.3309488296508789,0.3309488296508789,0.45905113220214844,-1.0516490936279297,-0.9620509147644043,-0.9620509147644043,-1.0516490936279297,28,-24,-48,48,136,-20,28,-152,20,-68,168,-20,1,1,3,3,18,1,1,29,2,2,20,2,30,29,30,31,28,29,28,29,29,29,28,30,12.1,44.65,0.4,11.8,47.0,CPG_ONLY,0.7772,0.3000,0.0000,0.0000
2026-01-03T19:04:43.284,3049503,-0.0077,-0.0046,0.0031,0.0031,0.451,0.3313,0.3252,0.4495,-1.0937,-0.9327,-0.9357,-1.1014,-0.006687139626592398,-0.006687139626592398,0.006687139626592398,0.006687139626592398,0.4402775168418884,0.3497225046157837,0.3497225046157837,0.4402775168418884,-1.195655345916748,-0.8180446624755859,-0.8180446624755859,-1.195655345916748,-24,-24,-32,32,0,-48,76,20,-68,-144,172,40,1,2,1,2,0,2,7,1,0,8,22,0,30,28,30,31,28,29,28,29,29,29,28,30,12.0,45.2,0.8,11.8,47.0,CPG_ONLY,0.8774,0.3000,0.0000,0.0000
2026-01-03T19:04:43.484,3049703,0.0,-0.0123,0.0015,0.0015,0.4249,0.3497,0.316,0.4264,-1.2287,-0.7992,-0.833,-1.2318,-0.0013537361519411206,-0.0013537361519411206,0.0013537361519411206,0.0013537361519411206,0.40416592359542847,0.38583409786224365,0.38583409786224365,0.40416592359542847,-1.2673704624176025,-0.7463295459747314,-0.7463295459747314,-1.2673704624176025,28,60,0,0,-24,-100,280,28,-44,-120,312,36,1,4,0,0,1,8,82,1,1,10,88,0,30,29,30,31,28,42,28,29,30,29,28,30,11.8,45.2,0.8,11.8,47.0,CPG_ONLY,0.9775,0.3000,0.0000,0.0000
2026-01-03T19:04:43.684,3049903,0.0031,-0.0031,-0.0046,-0.0015,0.3881,0.3973,0.3774,0.3958,-1.2655,-0.7532,-0.7716,-1.2686,0.004497837275266647,0.004497837275266647,-0.004497837275266647,-0.004497837275266647,0.36454588174819946,0.4254540801048279,0.4254540801048279,0.36454588174819946,-1.2393299341201782,-0.7743700742721558,-0.7743700742721558,-1.2393299341201782,0,28,-24,20,-48,-56,144,88,-20,-40,136,-40,0,1,1,1,1,3,17,8,0,2,22,2,30,28,30,31,28,29,28,29,30,29,28,30,12.1,45.2,0.8,11.8,47.0,CPG_ONLY,0.0776,0.3000,0.0000,0.0000
2026-01-03T19:04:43.885,3050103,0.0092,0.0107,-0.0092,-0.0061,0.3528,0.4188,0.4203,0.3497,-1.2042,-0.8145,-0.8115,-1.2226,0.008627170696854591,0.008627170696854591,-0.008627170696854591,-0.008627170696854591,0.3365868926048279,0.45341312885284424,0.45341312885284424,0.3365868926048279,-1.1222777366638184,-0.8914222717285156,-0.8914222717285156,-1.1222777366638184,28,-32,-24,0,-44,-132,124,24,48,0,-36,-164,1,2,0,0,2,18,20,1,1,0,1,25,30,29,30,31,28,29,28,29,29,29,28,30,12.0,43.55,0.0,11.8,47.0,CPG_ONLY,0.1777,0.3000,0.0000,0.0000
2026-01-03T19:04:44.085,3050303,0.0123,0.0123,-0.0123,-0.0077,0.3313,0.4341,0.4295,0.3313,-1.0784,-0.9449,-0.9465,-1.0968,0.009453329257667065,0.009453329257667065,-0.009453329257667065,-0.009453329257667065,0.33099305629730225,0.4590069055557251,0.4590069055557251,0.33099305629730225,-0.9610263109207153,-1.052673578262329,-1.052673578262329,-0.9610263109207153,24,-32,-32,0,0,-128,164,0,72,20,0,-180,1,2,2,0,0,13,30,0,1,0,0,14,30,29,30,31,28,29,28,29,29,29,28,30,12.0,43.55,0.0,11.8,47.0,CPG_ONLY,0.2779,0.3000,0.0000,0.0000
2026-01-03T19:04:44.285,3050503,0.0138,0.0123,-0.0123,-0.0107,0.3329,0.4495,0.4449,0.3283,-0.9327,-1.0922,-1.0999,-0.9327,0.006659925449639559,0.006659925449639559,-0.006659925449639559,-0.006659925449639559,0.3499067425727844,0.4400932192802429,0.4400932192802429,0.3499067425727844,-0.8173232078552246,-1.1963768005371094,-1.1963768005371094,-0.8173232078552246,40,-36,-32,24,32,-20,36,-64,144,80,-40,-164,3,1,2,1,1,1,1,5,7,1,0,14,30,29,29,31,28,29,28,29,29,29,28,30,12.1,43.55,0.0,11.8,47.0,CPG_ONLY,0.3780,0.3000,0.0000,0.0000
2026-01-03T19:04:44.485,3050703,0.0,0.0061,-0.0077,-0.0138,0.3421,0.4264,0.4249,0.3221,-0.8023,-1.2287,-1.2333,-0.8222,0.0013164666015654802,0.0013164666015654802,-0.0013164666015654802,-0.0013164666015654802,0.3860864043235779,0.40391355752944946,0.40391355752944946,0.3860864043235779,-0.7461860179901123,-1.2675139904022217,-1.2675139904022217,-0.7461860179901123,-40,-20,-40,64,144,28,-24,-248,144,44,-28,-252,2,1,1,4,18,0,0,72,16,1,0,62,30,29,30,31,28,29,28,29,29,29,28,30,12.0,44.65,0.0,11.8,47.0,CPG_ONLY,0.4781,0.3000,0.0000,0.0000
2026-01-03T19:04:44.686,3050903,0.0077,0.0,-0.0031,-0.0107,0.3881,0.3896,0.3896,0.3789,-0.7609,-1.2655,-1.2732,-0.767,-0.004530988167971373,-0.004530988167971373,0.004530988167971373,0.004530988167971373,0.425678551197052,0.36432141065597534,0.36432141065597534,0.425678551197052,-0.7748541831970215,-1.2388458251953125,-1.2388458251953125,-0.7748541831970215,56,20,-36,72,96,52,-44,-148,76,-20,56,-108,2,0,1,7,7,2,1,21,6,1,4,14,30,29,30,31,28,29,28,29,29,29,28,30,12.1,44.65,0.0,11.8,47.0,CPG_ONLY,0.5782,0.3000,0.0000,0.0000
2026-01-03T19:04:44.886,3051103,0.0061,-0.0031,0.0,-0.0015,0.4142,0.3513,0.3513,0.4234,-0.8161,-1.2057,-1.2257,-0.8145,-0.008643646724522114,-0.008643646724522114,0.008643646724522114,0.008643646724522114,0.45352470874786377,0.33647531270980835,0.33647531270980835,0.45352470874786377,-0.8923522233963013,-1.1213477849960327,-1.1213477849960327,-0.8923522233963013,64,-24,-40,48,160,36,-36,-104,0,-56,176,24,4,1,2,3,32,0,1,14,0,2,22,0,30,28,30,31,28,29,28,29,29,29,28,30,12.0,44.65,0.0,11.8,47.0,CPG_ONLY,0.6784,0.3000,0.0000,0.0000
2026-01-03T19:04:45.086,3051303,-0.0046,-0.0061,0.0046,-0.0015,0.4341,0.3313,0.3298,0.431,-0.9434,-1.083,-1.0891,-0.948,-0.009446713142096996,-0.009446713142096996,0.009446713142096996,0.009446713142096996,0.4589621424674988,0.33103787899017334,0.33103787899017334,0.4589621424674988,-1.053687572479248,-0.9600123167037964,-0.9600123167037964,-1.053687572479248,20,-24,-32,56,132,0,20,-152,0,-108,136,20,2,1,1,4,13,0,1,26,0,4,10,0,30,29,30,31,28,29,28,29,29,29,28,30,12.1,44.65,0.0,11.8,47.0,CPG_ONLY,0.7785,0.3000,0.0000,0.0000
2026-01-03T19:04:45.286,3051503,-0.0061,-0.0061,0.0046,0.0046,0.4495,0.3313,0.3237,0.4464,-1.0953,-0.9327,-0.9403,-1.1014,-0.006632727105170488,-0.006632727105170488,0.006632727105170488,0.006632727105170488,0.43990910053253174,0.3500909209251404,0.3500909209251404,0.43990910053253174,-1.197092056274414,-0.8166078329086304,-0.8166078329086304,-1.197092056274414,-20,-20,-24,20,0,-44,84,-28,-64,-156,196,48,1,1,1,1,0,2,7,2,1,10,26,0,30,28,30,31,28,29,28,29,29,29,28,30,12.1,44.65,0.0,11.8,47.0,CPG_ONLY,0.8786,0.3000,0.0000,0.0000
2026-01-03T19:04:45.487,3051703,-0.0015,-0.0107,0.0,0.0031,0.4249,0.3482,0.3206,0.4264,-1.2272,-0.7992,-0.8283,-1.2318,-0.0012792125344276428,-0.0012792125344276428,0.0012792125344276428,0.0012792125344276428,0.40366131067276,0.38633865118026733,0.38633865118026733,0.40366131067276,-1.267653226852417,-0.7460466623306274,-0.7460466623306274,-1.267653226852417,0,40,-32,0,20,-112,260,36,-40,-128,288,40,0,2,2,0,1,10,66,1,0,12,87,0,30,28,30,31,28,29,28,29,30,29,28,30,11.8,44.65,0.0,11.8,47.0,CPG_ONLY,0.9787,0.3000,0.0000,0.0000
2026-01-03T19:04:45.687,3051903,0.0,0.0061,-0.0046,0.0,0.3896,0.3942,0.382,0.3988,-1.2655,-0.7532,-0.767,-1.2686,0.0045641204342246056,0.0045641204342246056,-0.0045641204342246056,-0.0045641204342246056,0.36409711837768555,0.4259029030799866,0.4259029030799866,0.36409711837768555,-1.2383573055267334,-0.7753427028656006,-0.7753427028656006,-1.2383573055267334,0,-52,-32,0,-52,-72,132,100,0,-28,92,-40,0,3,2,0,2,4,16,11,0,2,11,3,30,28,30,31,28,29,28,29,30,29,28,30,12.1,44.65,0.0,11.7,47.0,CPG_ONLY,0.0789,0.3000,0.0000,0.0000
2026-01-03T19:04:45.887,3052103,0.0061,0.0092,-0.0092,-0.0061,0.3528,0.4111,0.4157,0.3513,-1.2042,-0.8161,-0.813,-1.2241,0.008659953251481056,0.008659953251481056,-0.008659953251481056,-0.008659953251481056,0.3363649249076843,0.4536350965499878,0.4536350965499878,0.3363649249076843,-1.1204181909561157,-0.8932818174362183,-0.8932818174362183,-1.1204181909561157,0,-24,-24,0,-40,-176,156,36,48,0,-24,-160,0,1,1,0,1,33,30,2,1,0,0,13,30,29,30,31,28,29,28,29,29,29,28,30,12.1,44.65,0.0,11.7,47.0,CPG_ONLY,0.1790,0.3000,0.0000,0.0000
2026-01-03T19:04:46.087,3052303,0.0107,0.0123,-0.0123,-0.0077,0.3313,0.4403,0.4326,0.3298,-1.0769,-0.9434,-0.948,-1.0891,0.009439941495656967,0.009439941495656967,-0.009439941495656967,-0.009439941495656967,0.3310837149620056,0.45891624689102173,0.45891624689102173,0.3310837149620056,-0.9589976072311401,-1.0547024011611938,-1.0547024011611938,-0.9589976072311401,0,-32,-32,0,20,-96,144,0,76,32,20,-144,0,2,1,0,0,7,28,0,1,0,2,13,30,29,30,31,28,29,28,29,29,29,28,30,12.1,44.65,0.0,11.7,47.0,CPG_ONLY,0.2791,0.3000,0.0000,0.0000
2026-01-03T19:04:46.288,3052503,0.0138,0.0061,-0.0107,-0.0092,0.3298,0.4495,0.4433,0.3283,-0.9342,-1.0937,-1.1029,-0.9327,0.0066054523922502995,0.0066054523922502995,-0.0066054523922502995,-0.0066054523922502995,0.35027557611465454,0.4397244453430176,0.4397244453430176,0.35027557611465454,-0.8158961534500122,-1.1978037357330322,-1.1978037357330322,-0.8158961534500122,40,28,-28,0,48,0,44,-60,148,68,-36,-164,2,2,1,0,3,0,3,4,16,0,0,21,30,29,30,31,28,29,28,29,29,29,28,33,12.1,44.1,0.0,11.7,47.0,CPG_ONLY,0.3792,0.3000,0.0000,0.0000
2026-01-03T19:04:46.488,3052703,0.0015,0.0077,-0.0077,-0.0123,0.3436,0.4234,0.4234,0.3221,-0.8023,-1.2287,-1.2318,-0.8222,0.0012418247060850263,0.0012418247060850263,-0.0012418247060850263,-0.0012418247060850263,0.3865917921066284,0.4034081697463989,0.4034081697463989,0.3865917921066284,-0.7459108829498291,-1.2677890062332153,-1.2677890062332153,-0.7459108829498291,-24,-36,-32,60,124,-28,24,-252,140,56,-32,-252,2,2,0,3,15,2,0,70,14,2,1,57,30,29,30,31,28,29,28,29,29,29,28,30,11.9,44.1,0.0,11.7,47.0,CPG_ONLY,0.4794,0.3000,0.0000,0.0000
2026-01-03T19:04:46.688,3052903,0.0107,0.0,-0.0031,-0.0123,0.3912,0.3835,0.3912,0.385,-0.7593,-1.2671,-1.2686,-0.7655,-0.00459733372554183,-0.00459733372554183,0.00459733372554183,0.00459733372554183,0.4261277914047241,0.363872230052948,0.363872230052948,0.4261277914047241,-0.7758370637893677,-1.2378629446029663,-1.2378629446029663,-0.7758370637893677,88,-20,-32,80,84,-24,-52,-112,60,-28,36,-96,7,1,1,8,5,1,2,14,4,2,3,9,29,28,30,31,28,29,28,29,29,29,28,29,12.1,44.1,0.0,11.7,47.0,CPG_ONLY,0.5795,0.3000,0.0000,0.0000
2026-01-03T19:04:46.888,3053103,0.0077,-0.0031,0.0,-0.0031,0.4111,0.3497,0.3497,0.4203,-0.8176,-1.2042,-1.2241,-0.8145,-0.008676303550601006,-0.008676303550601006,0.008676303550601006,0.008676303550601006,0.4537457823753357,0.33625417947769165,0.33625417947769165,0.4537457823753357,-0.8942234516143799,-1.119476556777954,-1.119476556777954,-0.8942234516143799,84,-36,-48,56,176,20,-24,-124,0,-64,160,28,10,1,3,4,35,0,0,14,0,2,22,0,30,29,30,31,28,29,28,29,29,29,28,30,12.1,44.65,0.4,11.7,47.0,CPG_ONLY,0.6796,0.3000,0.0000,0.0000
2026-01-03T19:04:47.089,3053304,-0.0031,-0.0061,0.0031,-0.0031,0.4372,0.3298,0.3283,0.4341,-0.948,-1.0769,-1.0876,-0.948,-0.009432923048734665,-0.009432923048734665,0.009432923048734665,0.009432923048734665,0.45886874198913574,0.3311312794685364,0.3311312794685364,0.45886874198913574,-1.0557314157485962,-0.9579685926437378,-0.9579685926437378,-1.0557314157485962,20,-24,-36,64,108,-20,24,-144,0,-80,128,32,1,1,2,6,8,1,1,22,0,2,10,0,30,28,30,31,28,29,28,29,30,29,28,30,12.1,44.65,0.4,11.7,47.0,CPG_ONLY,0.7797,0.3000,0.0000,0.0000
2026-01-03T19:04:47.289,3053504,-0.0061,-0.0046,0.0046,0.0031,0.4495,0.3329,0.3267,0.4464,-1.0953,-0.9327,-0.9373,-1.1045,-0.006577725056558847,-0.006577725056558847,0.006577725056558847,0.006577725056558847,0.4395366907119751,0.350463330745697,0.350463330745697,0.4395366907119751,-1.198521614074707,-0.815178394317627,-0.815178394317627,-1.198521614074707,-24,-24,-24,24,0,-28,68,-28,-76,-152,184,40,1,1,1,1,0,1,5,2,1,16,20,0,30,29,30,31,28,29,28,29,29,47,28,30,12.1,44.65,0.4,11.7,47.0,CPG_ONLY,0.8799,0.3000,0.0000,0.0000
